27.71776009,17.820961,114.5382462
27.92384148,18.8073597,116.7840958
28.02688026,19.07040024,119.4791183
28.12992096,19.53071976,121.7249603
28.12992096,19.33344078,122.1741333
28.23295975,19.39920044,121.7249603
28.28448105,19.72800064,122.1741333
28.59360123,19.53071976,121.7249603
28.38751984,19.00464058,122.1741333
28.33600044,19.20191956,122.1741333
28.02688026,18.28128052,121.7249603
28.23295975,18.21552086,122.1741333
28.18144035,18.47855949,122.1741333
27.92384148,18.41279984,122.1741333
28.07840157,17.95248032,122.1741333
27.76928139,18.08399963,122.1741333
27.92384148,18.08399963,122.1741333
27.76928139,18.01823997,122.1741333
27.82080078,18.67584038,122.1741333
27.71776009,18.01823997,122.1741333
28.18144035,17.88672066,122.1741333
28.02688026,18.1497612,122.1741333
27.76928139,18.28128052,121.7249603
27.71776009,18.1497612,121.7249603
27.5116806,18.21552086,122.1741333
27.40863991,18.21552086,121.7249603
27.40863991,17.820961,122.1741333
27.66624069,18.08399963,122.1741333
27.30560112,18.28128052,122.1741333
27.5632,18.1497612,122.1741333
27.6147213,18.01823997,121.7249603
27.76928139,18.21552086,122.1741333
27.71776009,18.01823997,122.1741333
27.66624069,18.61008072,122.1741333
27.35712051,18.28128052,122.1741333
27.46016121,17.75520134,121.7249603
27.40863991,18.08399963,122.1741333
27.30560112,18.01823997,122.1741333
27.35712051,18.01823997,121.7249603
27.30560112,18.1497612,122.1741333
27.40863991,18.47855949,122.1741333
27.40863991,18.21552086,121.7249603
27.04800034,18.01823997,122.1741333
27.15104103,18.1497612,122.1741333
27.20256042,17.42640114,121.7249603
27.35712051,18.08399963,122.1741333
27.15104103,17.36063957,122.1741333
26.94496155,18.34704018,122.1741333
27.20256042,18.21552086,121.7249603
27.15104103,18.21552086,122.1741333
27.15104103,18.1497612,122.1741333
27.40863991,18.01823997,122.1741333
27.20256042,18.01823997,122.1741333
27.20256042,18.61008072,122.1741333
27.82080078,18.47855949,122.1741333
27.15104103,18.21552086,121.7249603
27.09951973,18.01823997,122.1741333
27.40863991,18.47855949,122.1741333
27.15104103,18.08399963,121.7249603
26.99648094,18.01823997,122.1741333
27.46016121,18.08399963,121.7249603
27.15104103,17.88672066,122.1741333
27.30560112,18.08399963,121.7249603
27.40863991,18.21552086,121.7249603
27.35712051,18.47855949,122.1741333
27.20256042,18.01823997,121.7249603
27.76928139,18.54432106,121.7249603
27.46016121,18.01823997,121.7249603
27.30560112,18.67584038,122.1741333
27.25407982,17.75520134,122.1741333
27.30560112,18.21552086,122.1741333
27.35712051,18.1497612,121.7249603
27.5632,18.1497612,122.1741333
27.35712051,18.01823997,122.1741333
27.04800034,18.47855949,122.1741333
27.5116806,17.95248032,121.7249603
27.15104103,18.1497612,121.7249603
27.20256042,17.95248032,122.1741333
27.46016121,17.68943977,122.1741333
27.20256042,18.08399963,121.7249603
27.25407982,17.820961,122.1741333
27.5632,17.68943977,122.1741333
27.20256042,18.61008072,122.1741333
27.25407982,18.28128052,121.7249603
27.30560112,18.08399963,122.1741333
27.5116806,17.95248032,121.7249603
27.20256042,18.41279984,122.1741333
27.30560112,18.08399963,121.7249603
27.15104103,18.1497612,121.7249603
27.20256042,18.01823997,122.1741333
27.5116806,17.820961,121.7249603
27.25407982,17.55792046,118.5807724
26.89344025,17.42640114,116.7840958
26.73888016,17.68943977,114.5382462
26.12064171,16.44000053,111.3940659
26.17216301,16.37424088,109.1482162
26.27519989,15.97968006,106.4531937
25.65696144,15.51936054,103.7581787
25.70848083,14.73023987,101.5123215
25.45088196,13.87536049,99.26647949
25.09024048,13.94112015,95.67312622
24.67807961,13.80959988,93.87644958
24.67807961,13.15200043,91.63059998
24.31744003,12.75744057,88.48641205
24.05984116,12.16559982,86.68973541
24.05984116,11.96831989,83.54554749
23.90527916,11.83680058,81.29969788
23.59616089,10.98192024,78.60468292
23.18399811,11.24495983,76.35883331
22.92640114,10.52160072,73.21464539
22.41119957,10.52160072,71.41796875
22.1020813,9.732480049,67.82460785
21.89599991,9.600959778,66.02793121
21.68992043,8.680319786,63.33291626
21.94752121,8.483039856,61.08706665
21.32928085,8.285759926,58.84121704
21.17472076,8.088479996,56.14620209
20.50496101,7.562400341,53.45118332
20.19584084,6.839040279,50.30699539
20.14431953,6.444479942,48.0611496
19.31999969,6.707520008,45.81529999
19.06240082,5.721120358,43.12028122
18.80480003,5.32656002,40.87443542
18.18655968,4.866240025,38.17941666
17.61984062,5.063519955,35.03522873
17.25920105,4.077120304,32.34020996
16.4864006,4.011360168,29.6451931
16.64096069,3.682559967,27.84851646
16.22879982,3.748320103,27.84851646
16.28032112,4.077120304,28.74685478
16.28032112,4.603199959,27.84851646
16.33184052,3.748320103,27.84851646
16.4864006,3.551040173,27.84851646
16.22879982,3.814079762,28.29768372
16.33184052,4.011360168,27.84851646
16.38335991,3.879840136,27.84851646
16.53792,3.748320103,27.84851646
16.53792,3.879840136,27.84851646
16.5894413,3.551040173,27.84851646
16.33184052,4.011360168,27.84851646
16.5894413,3.814079762,27.84851646
16.53792,3.945600271,27.84851646
16.17728043,3.945600271,27.84851646
16.33184052,3.814079762,27.84851646
16.17728043,3.879840136,27.84851646
16.4864006,4.274400234,27.84851646
16.33184052,4.077120304,27.84851646
16.43488121,3.748320103,27.84851646
16.22879982,3.814079762,27.84851646
16.12576103,4.208640099,29.19602394
16.38335991,4.077120304,29.19602394
16.43488121,3.748320103,28.74685478
16.69248009,4.077120304,27.84851646
16.79552078,3.879840136,27.84851646
16.79552078,3.814079762,27.84851646
16.5894413,4.011360168,27.84851646
16.64096069,3.879840136,27.84851646
16.74399948,3.814079762,28.74685478
16.74399948,4.077120304,27.84851646
16.79552078,3.814079762,27.84851646
16.53792,3.945600271,27.84851646
16.5894413,3.879840136,27.84851646
16.64096069,3.945600271,28.29768372
16.4864006,3.879840136,28.29768372
16.53792,3.879840136,28.74685478
16.5894413,4.208640099,28.29768372
16.69248009,4.274400234,27.84851646
16.5894413,3.748320103,27.84851646
16.5894413,3.814079762,27.84851646
16.89855957,4.208640099,28.29768372
16.79552078,3.156480074,28.29768372
16.43488121,3.945600271,27.84851646
16.84704018,3.879840136,27.84851646
16.95008087,3.879840136,27.84851646
16.74399948,4.077120304,27.84851646
16.84704018,3.353760004,27.84851646
16.89855957,3.41952014,29.19602394
16.74399948,3.551040173,28.29768372
16.95008087,3.814079762,27.84851646
16.89855957,3.879840136,28.29768372
17.00160027,4.471680164,27.84851646
16.74399948,3.616800308,27.84851646
16.74399948,3.945600271,27.84851646
16.69248009,3.485280037,27.84851646
16.84704018,4.011360168,29.19602394
16.64096069,3.879840136,28.74685478
16.84704018,3.945600271,28.74685478
16.95008087,3.288000107,27.84851646
16.69248009,3.879840136,27.84851646
17.20767975,3.748320103,27.84851646
16.4864006,3.879840136,27.84851646
16.89855957,4.011360168,28.29768372
17.05311966,3.485280037,27.84851646
16.69248009,3.879840136,27.84851646
16.95008087,3.616800308,27.84851646
16.89855957,3.945600271,27.84851646
16.79552078,3.748320103,27.84851646
16.79552078,3.814079762,27.84851646
17.00160027,4.208640099,29.19602394
17.00160027,3.879840136,27.84851646
17.25920105,3.41952014,27.84851646
17.15616035,4.011360168,28.29768372
16.79552078,3.814079762,28.29768372
16.84704018,3.616800308,27.84851646
16.79552078,4.011360168,27.84851646
16.89855957,3.682559967,28.74685478
16.84704018,3.682559967,27.84851646
16.89855957,4.142879963,27.84851646
16.95008087,4.077120304,27.84851646
16.89855957,3.879840136,27.84851646
16.84704018,3.945600271,28.29768372
16.79552078,4.011360168,28.74685478
16.95008087,3.879840136,28.74685478
16.79552078,4.208640099,27.84851646
17.15616035,3.748320103,27.84851646
16.95008087,4.340159893,29.19602394
17.00160027,4.077120304,28.74685478
16.74399948,3.814079762,27.84851646
16.5894413,3.945600271,29.19602394
17.20767975,3.353760004,27.84851646
17.25920105,3.945600271,27.84851646
17.00160027,3.616800308,27.84851646
17.05311966,3.616800308,27.84851646
16.79552078,3.551040173,28.29768372
16.74399948,4.5374403,27.84851646
